,설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,충전기ID,충전소ID,위도,경도
123,2017,전라남도,나주시,전라남도 나주시 송월동 남고문로 36-14,송월주공 아파트,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP000877,35.0279307567,126.714508221
124,2017,전라남도,나주시,전라남도 나주시 송월동 남고문로 36-14,송월주공 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP000877,35.0279307567,126.714508221
125,2017,전라남도,나주시,전라남도 나주시 송월동 남고문로 36-14,송월주공 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP000877,35.0279307567,126.714508221
126,2017,전라남도,나주시,전라남도 나주시 송월동 남고문로 36-14,송월주공 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP000877,35.0279307567,126.714508221
127,2017,전라남도,나주시,전라남도 나주시 우정로 101,빛가람 중흥S클래스 센트럴2차,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP001095,35.02458299817,126.7915537317
128,2017,전라남도,나주시,전라남도 나주시 우정로 101,빛가람 중흥S클래스 센트럴2차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001095,35.02458299817,126.7915537317
129,2017,전라남도,나주시,전라남도 나주시 우정로 101,빛가람 중흥S클래스 센트럴2차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP001095,35.02458299817,126.7915537317
130,2017,전라남도,나주시,전라남도 나주시 우정로 101,빛가람 중흥S클래스 센트럴2차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP001095,35.02458299817,126.7915537317
131,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 76-8 ,나주1차대방노블랜드 아파트,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP001586,35.0441995169,126.7179150477
132,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 76-8 ,나주1차대방노블랜드 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001586,35.0441995169,126.7179150477
133,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 76-8 ,나주1차대방노블랜드 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP001586,35.0441995169,126.7179150477
134,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 76-8 ,나주1차대방노블랜드 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP001586,35.0441995169,126.7179150477
135,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 45-17 ,나주대호2차호반리젠시빌,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,1,KP001587,35.0403599714,126.7164991052
136,2017,전라남도,나주시,전라남도 나주시 대호동 대호길 45-17 ,나주대호2차호반리젠시빌,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001587,35.0403599714,126.7164991052
137,2017,전라남도,나주시,전라남도 나주시 빛가람동 월정1길 20 ,나주혁신영무예다음 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001588,35.0132867444,126.7852475985
138,2017,전라남도,나주시,전라남도 나주시 빛가람동 월정1길 20 ,나주혁신영무예다음 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP001588,35.0132867444,126.7852475985
139,2017,전라남도,나주시,전라남도 나주시 빛가람동 월정1길 20 ,나주혁신영무예다음 아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP001588,35.0132867444,126.7852475985
140,2017,전라남도,나주시,전라남도 나주시 빛가람동 우정로 77 ,나주혁신중흥S클래스센트럴1차,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP001589,35.0239780337,126.7878319108
141,2017,전라남도,나주시,전라남도 나주시 빛가람동 우정로 77 ,나주혁신중흥S클래스센트럴1차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001589,35.0239780337,126.7878319108
142,2017,전라남도,나주시,전라남도 나주시 빛가람동 우정로 77 ,나주혁신중흥S클래스센트럴1차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP001589,35.0239780337,126.7878319108
143,2017,전라남도,나주시,전라남도 나주시 빛가람동 우정로 77 ,나주혁신중흥S클래스센트럴1차,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP001589,35.0239780337,126.7878319108
144,2017,전라남도,나주시,전라남도 나주시 빛가람동 중야1길 42 ,빛가람LH2단지,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP001590,35.0158162319,126.7803325173
145,2017,전라남도,나주시,전라남도 나주시 혁신산단3길 40,보성파워텍,공동주택시설,사업장(사옥),급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용가능,1,KP002020,34.97340329788,126.6878266559
146,2017,전라남도,나주시,전라남도 나주시 빛가람동 그린로 153 ,빛가람로제비앙,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP002315,35.0108205021,126.7831812192
147,2017,전라남도,나주시,전라남도 나주시 빛가람동 그린로 153 ,빛가람로제비앙,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP002315,35.0108205021,126.7831812192
148,2017,전라남도,나주시,전라남도 나주시 빛가람동 그린로 153 ,빛가람로제비앙,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP002315,35.0108205021,126.7831812192
149,2017,전라남도,나주시,전라남도 나주시 빛가람동 그린로 153 ,빛가람로제비앙,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP002315,35.0108205021,126.7831812192
150,2017,전라남도,나주시,전라남도 나주시 빛가람동 그린로 153 ,빛가람로제비앙,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,5,KP002315,35.0108205021,126.7831812192
151,2017,전라남도,나주시,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",빛가람LH4단지아파트,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP002895,35.01109783697,126.7965509162
152,2017,전라남도,나주시,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",빛가람LH4단지아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP002895,35.01109783697,126.7965509162
153,2017,전라남도,나주시,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",빛가람LH4단지아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,3,KP002895,35.01109783697,126.7965509162
154,2017,전라남도,나주시,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",빛가람LH4단지아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,4,KP002895,35.01109783697,126.7965509162
155,2018,전라남도,나주시,전라남도 나주시 빛가람동 358,한국농어촌공사 본사,공공시설,공공기관,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용가능,1,KP003034,35.0197748226,126.776730249
156,2021,전라남도,나주시,전라남도 나주시 빛가람동 358,한국농어촌공사 본사,공공시설,공공기관,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,2,KP003034,35.0197748226,126.776730249
157,2018,전라남도,나주시,전라남도 나주시 죽림동 죽림길 71,나주삼성아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,1,KP003185,35.032433,126.726018
158,2019,전라남도,나주시,전라남도 나주시 죽림동 죽림길 71,나주삼성아파트,공동주택시설,아파트,완속,AC완속,타기관,한국전력,,AC완속,이용자제한,2,KP003185,35.032433,126.726018
159,2019,전라남도,나주시,전라남도 나주시 빛가람동 그린로 63,빛가람LH1단지,공동주택시설,아파트,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용자제한,1,KP003289,35.015863,126.778317
160,2019,전라남도,나주시,전라남도 나주시 빛가람동 4-977,빛가람동호수공원,관광시설,공원,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용가능,1,KP003443,35.0138997280,126.7904304458
161,2019,전라남도,나주시,전라남도 나주시 빛가람동 4-977,빛가람동호수공원,관광시설,공원,급속,DC차데모+AC3상+DC콤보,타기관,한국전력,,DC차데모+AC3상+DC콤보,이용가능,2,KP003443,35.0138997280,126.7904304458
162,2020,전라남도,나주시,전라남도 나주시 그린로 370,기업개발원,기타시설,기타,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP003766,35.019433478320,126.795292143
163,2020,전라남도,나주시,전라남도 나주시 남내1길 5-1,남내동 교통약자 전기차 충전소,주차시설,공영주차장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP003867,35.029760056080,126.719320200
164,2020,전라남도,나주시,전라남도 나주시 노안면 금안1길 26,금안한글마을,교육문화시설,관람장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004060,35.075075517035,126.700980826
165,2020,전라남도,나주시,전라남도 나주시 남평읍 강변1길 65-10,남평동사리공용주차장,주차시설,공영주차장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004066,35.044770808794,126.848816489
166,2020,전라남도,나주시,전라남도 나주시 혁신산단1길 50,에너지밸리산학융합원,기타시설,기타,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004067,34.977345974989,126.688364733
167,2020,전라남도,나주시,전라남도 나주시 동수농공단지길 30-5,식품산업연구센터,교육문화시설,동식물원,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004068,34.984526978067,126.689829763
168,2021,전라남도,나주시,전라남도 나주시 문화로 245,사립학교교직원연금공단,공공시설,공공기관,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004549,35.02086,126.78456
169,2021,전라남도,나주시,전라남도 나주시 문화로 245,사립학교교직원연금공단,공공시설,공공기관,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,2,KP004549,35.02086,126.78456
170,2021,전라남도,나주시,"전라남도 나주시 공산면 공산로 140-8 (남창리, 나주시농어민문화체육센터)",공산 농민문화 체육센터 충전소,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP004649,34.943709,126.607320
171,2021,전라남도,나주시,전라남도 나주시 산포면 다도로 7,산림자원연구소,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005206,35.005766948,126.82579005
172,2021,전라남도,나주시,전라남도 나주시 산포면 다도로 7,산림자원연구소,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,2,KP005206,35.005766948,126.82579005
173,2022,전라남도,나주시,전라남도 나주시 산포면 덕례유촌길 34-6,덕례4리 마을회관,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005207,35.0544,126.7937
174,2021,전라남도,나주시,전라남도 나주시 산포면 등정길 41,정자마을회관,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005209,35.047051326,126.81530775
175,2021,전라남도,나주시,전라남도 나주시 기능길 92,기능마을회관,공공시설,지자체시설,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005210,34.992385543,126.68153140
176,2021,전라남도,나주시,전라남도 나주시 학생운동길 4-1,남외동 공영주차장,주차시설,공영주차장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005211,35.028377419,126.72071934
177,2021,전라남도,나주시,전라남도 나주시 학생운동길 4-1,남외동 공영주차장,주차시설,공영주차장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,2,KP005211,35.028377419,126.72071934
178,2021,전라남도,나주시,전라남도 나주시 동강면 동강로 585,동강 농협 공영주차장,주차시설,공영주차장,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005212,34.936621274,126.56447548
179,2021,전라남도,나주시,전라남도 나주시 혁신산단1길 11,에너지 신기술 연구소,공공시설,공공기관,급속,DC콤보,타기관,한국전력,,DC콤보,이용가능,1,KP005213,34.977797079,126.69028771
